2.6669e-02,2.4196e-01,4.6692e-01,2.5884e-01,1.4688e-01,2.7521e-01,-2.4421e-01,8.3309e-02,-2.0733e-02,9.4540e-02,7.0797e-02,-3.6517e-01,-2.4524e-01,-8.4969e-02,-6.6610e-02,1.9057e-01,-4.9912e-02,-1.0485e-01,-1.3890e-01,6.2864e-02,-5.5731e-02,-3.5605e-03,8.4553e-02,-9.4760e-02,-3.2587e-02,2.8013e-01,-1.7375e-01,-1.6467e-01,-9.6169e-02,1.2378e-01,-3.1562e-01,3.2366e-01,-2.6781e-01,7.2464e-02,-2.2324e-01,4.6819e-01,4.6093e-02,2.9479e-01,-1.8390e-01,2.9591e-01,-2.1195e-01,-2.0745e-01,-1.8841e-01
4.8443e-02,2.0744e-02,3.3713e-02,2.0751e-02,2.1128e-02,-1.5438e-02,2.6435e-03,3.9615e-02,-4.9128e-02,-3.0398e-02,-2.6055e-02,-2.5828e-02,4.8653e-02,2.1830e-02,1.1224e-02,3.3358e-02,2.5783e-02,-1.0771e-02,4.8410e-02,1.7581e-02,2.1957e-02,-3.9609e-02,4.9171e-02,-1.4250e-03,1.2541e-03,4.1344e-02,9.3488e-03,3.6499e-02,1.7433e-02,-1.5609e-02,4.9252e-02,1.3615e-02,-3.6816e-02,4.3731e-02,-1.2308e-02,8.7860e-03,7.3392e-03,-7.8889e-03,-4.4327e-02,3.7121e-02,-3.6243e-04,-2.4447e-02,-9.6659e-03
-2.9966e-01,-1.3634e-01,3.8874e-02,4.2797e-02,-4.9355e-01,-2.5979e-01,-2.2001e-01,-3.1499e-01,-4.3474e-01,1.0338e-01,1.9299e-01,4.1325e-01,2.0884e-01,-2.5925e-01,3.4539e-01,2.0968e-02,-1.4579e-01,-1.5897e-01,-6.4039e-02,9.8718e-02,8.1561e-02,1.6503e-01,1.1511e-01,2.3322e-01,1.1589e-01,2.9453e-01,7.8551e-03,6.9889e-02,-7.4775e-02,1.5189e-01,4.6751e-01,-5.8058e-02,-7.8612e-02,4.0377e-01,2.7887e-01,2.2209e-01,-3.3064e-01,2.0780e-02,-1.8497e-01,-1.3386e-01,-2.1945e-01,-5.5203e-02,1.8126e-02
-2.3635e-01,-4.6144e-01,-2.9253e-01,-1.5394e-01,-8.3973e-02,-2.8988e-01,-1.6161e-01,-5.1711e-01,-2.5941e-01,6.5747e-02,-2.6606e-01,-9.3472e-03,1.7578e-01,2.5575e-01,2.0965e-01,-4.0747e-02,-1.6139e-01,-7.6217e-02,-4.2570e-02,2.2679e-01,6.6844e-02,7.9684e-02,3.2683e-01,2.0029e-01,1.6425e-01,1.3170e-01,2.1642e-01,1.9304e-01,1.8779e-01,9.6296e-02,2.1721e-01,1.0688e-01,4.2471e-02,2.4015e-02,1.0726e-01,-1.5927e-01,8.8862e-02,-1.7015e-01,5.4641e-02,-4.3594e-02,2.4372e-05,2.7328e-02,-1.2994e-01
1.1803e-02,-1.5845e-01,-1.4953e-01,1.6247e-01,3.0682e-01,-1.0758e-01,-1.2634e-01,3.6313e-01,3.8371e-01,-6.1487e-02,-3.3263e-01,-1.5071e-01,-7.4716e-02,1.0629e-01,2.1854e-01,7.4659e-02,-5.0991e-02,3.5568e-01,-5.0843e-02,-8.6733e-02,2.0476e-02,-5.2747e-02,1.0932e-01,-1.4686e-01,-1.5989e-01,-7.0572e-02,7.6280e-02,-1.9257e-01,-1.1827e-01,-3.7830e-02,-4.0414e-02,8.2414e-02,-1.2755e-02,-6.3139e-02,6.0138e-02,-1.0844e-01,1.3894e-01,-5.1357e-02,2.0949e-01,1.0094e-01,5.4761e-02,-1.3968e-01,-2.4429e-01
-2.9273e-03,-3.6224e-02,1.7302e-02,4.8682e-02,-4.1321e-02,9.0525e-03,1.8652e-02,4.4235e-02,3.7887e-02,-2.6749e-02,-4.0194e-02,4.8195e-02,4.1881e-02,-2.9290e-02,2.5105e-02,8.8697e-03,9.0743e-03,-3.4189e-02,1.6540e-02,4.2327e-02,-8.0492e-03,-2.3695e-03,-3.2828e-02,-3.5931e-02,3.4124e-02,4.9123e-02,-1.4081e-02,-5.3100e-03,2.0049e-02,3.5496e-02,5.9495e-03,4.4851e-02,-2.3516e-02,4.5649e-02,4.4354e-04,-4.0163e-02,4.7683e-02,-1.3325e-02,-4.1018e-02,-3.2331e-02,-1.0958e-02,-1.6328e-02,-4.8993e-02
1.5287e-02,1.8362e-02,-1.0123e-01,-1.1529e-01,1.2648e-01,-1.5070e-01,-2.0362e-01,-4.1710e-01,-2.4251e-01,-1.8302e-03,-1.6092e-01,-2.7259e-01,-6.2255e-02,2.2283e-01,3.4384e-01,2.3941e-01,-3.8806e-01,3.8602e-01,-1.1372e-02,-4.0280e-02,-1.3379e-01,-1.0515e-01,3.1074e-01,-2.5818e-02,-4.7671e-02,7.2655e-02,9.0866e-02,-2.0364e-01,6.8196e-02,5.5150e-02,-8.9156e-02,-2.7868e-02,-1.6830e-01,4.3583e-01,1.0782e-01,7.7506e-02,3.5574e-02,1.6888e-01,2.0305e-01,3.4114e-01,-3.2429e-02,-1.8751e-01,-1.9452e-01
8.2630e-02,5.1022e-02,1.7708e-01,1.4084e-02,-2.5524e-01,1.1488e-02,-6.9468e-03,-3.1147e-02,9.4934e-02,-1.7607e-01,-1.1936e-01,6.8661e-02,1.1335e-01,1.4152e-01,2.9476e-01,1.0427e-01,-3.2855e-01,3.1257e-01,-5.4552e-02,-2.1828e-01,-1.3558e-01,2.0672e-02,5.2143e-02,-1.6826e-01,-1.9875e-01,-2.0105e-01,-1.5601e-02,-2.0761e-01,-1.2977e-02,-3.2072e-02,-2.8853e-02,-8.8372e-02,-5.7765e-02,2.6329e-01,4.5031e-01,1.3348e-01,-5.5732e-02,-6.0022e-02,3.4813e-01,7.0999e-02,-1.8192e-01,-1.4745e-01,-7.2556e-02
3.9985e-02,3.0586e-01,2.3753e-01,3.4623e-01,-6.3110e-02,2.4358e-01,-1.0960e-01,-1.1468e-01,-3.5619e-01,1.7105e-01,3.8365e-01,5.5790e-03,-3.6301e-01,5.1912e-02,-1.7741e-01,3.9872e-02,-6.4145e-02,-2.2389e-01,-3.2758e-01,2.0434e-01,-1.6769e-01,2.1760e-01,-7.2569e-02,1.7031e-01,9.4302e-02,2.3899e-01,-2.9245e-01,-1.5455e-01,-1.1129e-01,1.0635e-01,1.8283e-01,1.4190e-01,-2.7889e-01,4.4366e-01,2.1629e-01,2.1318e-01,-1.0729e-01,-1.5856e-01,-2.1480e-01,1.0423e-01,-3.5207e-01,-1.2350e-01,-4.0336e-02
4.2066e-01,3.2837e-01,2.6085e-02,-1.5100e-01,6.9245e-01,9.3536e-02,9.0701e-02,7.3676e-02,3.3357e-01,-2.7637e-01,-2.7599e-01,-4.4472e-01,-1.8941e-01,1.9172e-01,-6.8427e-02,-3.6914e-02,-1.6118e-01,3.6749e-01,9.7194e-02,2.7279e-02,-2.5876e-01,5.4825e-02,1.4960e-01,-3.4575e-01,6.1499e-02,-2.2073e-02,1.4383e-01,-3.8820e-02,-7.8325e-02,1.1713e-02,-1.9608e-01,2.1593e-01,-6.7176e-02,-3.6094e-02,-2.7267e-01,-1.7512e-01,5.7233e-03,1.1977e-01,-2.3238e-01,3.5528e-01,9.0519e-02,-1.6121e-01,-1.3583e-01
3.3786e-02,2.4314e-02,5.0850e-02,7.1116e-02,3.1864e-02,1.7277e-01,-1.2210e-02,-5.1231e-02,-2.1298e-01,-1.0651e-01,1.6102e-01,1.1754e-01,-1.2689e-01,6.3360e-03,-4.1421e-02,-3.2564e-02,-1.5951e-02,-4.4077e-02,5.6268e-02,-2.7502e-02,4.0418e-02,-2.6499e-02,3.8011e-03,-4.5451e-02,4.9494e-02,1.6371e-01,8.9852e-02,3.3878e-02,-1.0516e-01,-2.1487e-02,-2.9084e-02,1.0054e-02,4.1340e-02,6.6931e-02,-1.8943e-03,-2.4383e-02,8.2931e-02,6.3402e-02,-8.2708e-03,-5.9911e-02,-8.9623e-02,6.7429e-02,3.7519e-02
-6.3921e-02,-8.1381e-02,-4.6722e-02,1.2566e-01,3.7379e-02,-7.1398e-03,5.6436e-03,-5.8563e-02,1.3817e-02,1.8125e-03,-1.4117e-01,-2.5318e-02,-2.6214e-02,1.6715e-03,-1.1888e-01,2.2706e-02,6.1976e-02,6.3497e-02,2.8424e-02,6.1061e-02,-2.8838e-02,-2.7226e-02,-1.5149e-02,1.5170e-01,6.1669e-02,-2.0329e-01,-4.8751e-02,-5.0882e-02,5.4990e-02,5.8268e-02,1.6339e-01,5.6449e-02,1.4239e-02,-2.6628e-02,5.0162e-02,-2.4973e-02,6.6093e-02,-2.2582e-01,9.7565e-02,-4.2673e-02,3.3031e-02,8.2005e-02,-1.0056e-03
-8.5335e-02,-4.5256e-01,-7.4618e-02,-2.2604e-01,2.7323e-01,-1.1838e-01,-5.4220e-02,-9.1597e-02,1.0105e-01,8.8863e-02,8.2854e-02,-2.7795e-01,3.5110e-02,1.2432e-01,1.3874e-02,8.6288e-02,-1.3515e-02,3.8063e-02,2.9927e-01,-1.1548e-01,9.1558e-02,-3.0325e-01,1.9392e-01,-1.1726e-01,-2.9261e-02,-9.1169e-02,2.6524e-01,-1.5242e-01,1.3922e-01,6.2805e-03,-2.0183e-01,-4.3785e-02,-1.6833e-02,-3.2910e-01,-1.1904e-01,1.2111e-01,3.3593e-01,-2.5813e-02,3.9019e-01,7.4498e-02,3.8758e-02,8.9027e-02,-7.2348e-02
-1.3267e-02,3.7757e-02,2.7272e-04,-4.0229e-02,-4.3842e-02,-1.7019e-02,-3.1541e-02,1.3982e-02,-3.8747e-02,-4.2761e-02,-1.2349e-02,-1.7162e-02,5.2156e-02,4.6062e-02,-2.5573e-02,-2.0618e-03,-1.4422e-02,-2.7288e-02,6.7623e-03,-3.9190e-03,-1.1413e-02,-2.0649e-04,-2.8997e-02,4.2886e-02,9.1852e-03,-2.8617e-02,2.5651e-02,-4.2339e-02,-1.1763e-02,9.7431e-03,-4.5416e-02,-1.2782e-03,4.0462e-02,1.6530e-04,-2.4954e-03,4.5299e-02,2.8347e-02,4.8763e-02,4.6777e-02,-2.7909e-02,-5.2981e-03,2.0038e-02,2.5612e-02
1.5321e-01,4.2567e-03,-1.4885e-01,-1.3765e-02,1.0683e-01,1.1822e-01,-2.2962e-01,4.6328e-02,-4.5186e-02,1.8833e-01,-3.0612e-02,-1.9882e-01,-2.8570e-01,1.1795e-01,1.6486e-02,1.5295e-01,-2.1590e-01,-9.1260e-02,-2.8225e-01,3.2358e-02,1.0930e-01,1.4428e-02,1.5826e-01,-7.8349e-02,3.5152e-02,1.1590e-01,1.6555e-01,-2.1686e-02,2.1671e-01,1.5045e-01,1.5327e-02,-5.4045e-02,-2.1956e-02,1.4602e-01,7.7860e-02,2.9437e-02,7.8263e-02,1.2420e-01,-1.0228e-01,-4.7881e-03,-1.9599e-01,-7.1008e-02,-1.1834e-01
2.3085e-01,2.1448e-01,-6.7254e-02,-4.6355e-02,1.9820e-01,1.0805e-01,-1.1330e-01,2.0775e-01,2.4611e-01,1.2391e-02,1.0925e-01,-5.5932e-02,2.1625e-01,1.8545e-02,2.7344e-01,1.3796e-01,-1.2333e-01,1.2474e-01,-1.8305e-01,-1.2230e-01,-2.6071e-01,-1.3724e-01,-1.1522e-01,-1.8757e-01,-1.9472e-01,-1.1653e-01,-1.9569e-01,-1.9640e-01,-1.3355e-01,7.5573e-02,-4.2910e-02,-1.4951e-01,4.4911e-02,2.3061e-01,-3.0141e-02,1.1122e-01,1.6185e-01,4.4116e-02,-3.2381e-01,1.0827e-01,-4.2528e-03,-1.5378e-01,-1.7518e-03
8.3985e-02,1.9374e-01,8.9934e-03,-4.5510e-01,1.2410e-01,-4.7186e-01,-2.6342e-01,-1.8757e-01,-7.7264e-02,-3.6427e-01,-4.5141e-01,-1.4405e-01,5.8561e-02,-1.0649e-01,4.8944e-01,1.3846e-01,-4.5952e-01,5.2111e-01,3.3579e-02,1.6920e-01,-7.0868e-02,1.0439e-01,4.4327e-01,-6.5663e-02,2.7649e-01,-6.2595e-03,2.2879e-01,1.7406e-01,1.6556e-01,2.0773e-01,2.4152e-01,-1.5567e-02,7.0637e-02,-9.0487e-02,-1.0368e-01,-2.6115e-01,-1.3248e-02,2.1162e-01,-1.3544e-01,2.9540e-01,1.1557e-01,-1.5176e-01,-2.8682e-01
3.0318e-02,-1.7570e-01,-4.0946e-01,-1.5621e-01,2.5242e-02,-3.9966e-02,-1.9378e-01,1.7673e-01,4.0244e-02,3.1169e-01,4.4431e-01,-8.1807e-02,-8.5041e-02,3.1861e-01,-3.3580e-01,7.7263e-02,3.4719e-01,-2.9710e-01,1.8952e-01,-3.7769e-03,-1.9347e-02,-1.0485e-01,-1.2408e-01,-5.2520e-02,-1.0269e-01,-4.7270e-01,6.1874e-02,5.6928e-02,-1.8005e-02,6.1390e-04,-2.0316e-01,-1.1237e-01,-2.3936e-01,1.5278e-01,6.8143e-02,3.0118e-01,-2.7071e-01,2.9852e-01,1.2521e-01,2.7762e-01,2.5162e-01,-7.2013e-02,-1.9047e-02
-9.7772e-02,-6.6925e-02,2.6218e-01,-6.7096e-02,2.1382e-02,-9.9196e-02,-8.8446e-02,2.5827e-02,-3.7429e-02,7.0397e-02,3.0507e-01,4.1887e-02,2.1497e-01,-1.0116e-01,1.1570e-01,-4.0769e-02,1.3171e-02,-2.7697e-02,-1.1837e-01,7.8036e-02,1.7699e-02,-1.7771e-02,-3.1346e-02,6.4293e-02,-1.8980e-03,-2.8413e-01,-1.1141e-01,-1.5139e-02,1.0178e-01,-3.0461e-02,-5.8705e-03,-2.6744e-02,-5.9873e-02,2.0446e-01,-1.0961e-01,1.0180e-01,-6.4317e-02,8.4212e-04,-1.4326e-01,1.5376e-01,2.4620e-02,-5.2048e-02,-5.0268e-03
-9.0153e-02,-6.0089e-02,2.2633e-01,3.4100e-01,-1.4473e-01,-1.8038e-02,1.5610e-01,9.9782e-02,2.9936e-01,-1.1812e-01,-1.3312e-01,9.6313e-02,1.4388e-01,3.6706e-01,3.8515e-01,1.4610e-01,-3.1064e-01,3.6548e-01,-4.1698e-02,-2.8151e-01,-7.4354e-02,-2.0002e-01,-2.9691e-02,-3.2890e-01,-2.3823e-01,8.1497e-02,-2.4761e-01,-2.9800e-01,-2.3128e-01,-1.6910e-02,1.3032e-01,-7.5516e-02,8.0924e-03,3.4228e-01,2.8041e-01,-6.3849e-02,1.9307e-01,-1.3589e-01,1.8456e-01,-1.7624e-01,-1.3702e-01,-1.9069e-01,-6.0689e-02
4.4176e-01,1.9255e-01,2.1078e-01,-1.2826e-01,4.5916e-01,-3.9771e-02,-4.5764e-02,1.4325e-01,2.3519e-01,-2.0360e-01,-4.8942e-01,-4.1965e-01,-3.0948e-01,1.0555e-01,-6.7925e-02,1.8405e-01,-1.0022e-01,2.5876e-01,8.5551e-02,-5.6759e-04,-2.0510e-02,-1.7654e-01,1.4400e-01,-3.2835e-01,2.2096e-02,-1.8029e-01,2.0801e-01,1.2209e-02,1.3707e-01,-6.4464e-02,-1.6769e-01,3.1825e-03,1.5248e-01,-1.2999e-01,-2.1426e-01,-2.8566e-01,2.5137e-01,2.0781e-01,-1.5385e-01,8.6460e-02,1.5317e-01,1.4046e-03,-7.9740e-02
1.3930e-01,2.1149e-01,-7.5196e-02,8.7528e-02,1.6000e-01,1.6267e-01,3.3123e-01,6.5594e-02,-6.9888e-02,9.0406e-02,2.2199e-01,-2.6301e-01,8.4164e-02,1.2558e-01,1.2557e-01,-2.1777e-01,2.2816e-01,4.4202e-03,7.0967e-02,-1.4804e-01,-8.3955e-02,-2.0086e-01,-9.8615e-02,-4.8326e-02,-2.6235e-01,2.1004e-01,-2.9743e-01,-1.8901e-01,-1.8240e-01,-2.5586e-01,-8.5913e-02,-1.4574e-01,9.4014e-02,-2.6672e-01,1.5534e-01,1.2230e-01,2.7556e-01,-2.7841e-01,3.7019e-01,-9.7679e-02,-6.1377e-02,1.1800e-01,2.1551e-01
3.2058e-02,7.9784e-02,-1.1285e-01,-1.3532e-01,-3.0740e-01,-2.8372e-03,3.6424e-02,1.0217e-01,-7.5190e-02,1.4098e-01,2.5709e-01,9.9433e-02,4.3805e-02,-1.4513e-01,-4.4541e-02,6.8530e-02,1.4934e-01,-2.2446e-01,-7.2977e-02,-9.2442e-02,4.4555e-02,8.9785e-02,-1.6409e-01,1.9902e-01,6.2873e-02,-3.3912e-01,-9.0700e-02,-1.7783e-03,-5.8380e-02,-8.7080e-02,1.1426e-02,-7.6377e-02,1.7733e-01,-2.5942e-01,1.3508e-02,-8.4709e-02,-1.3845e-01,-5.4036e-02,1.3458e-01,-1.1317e-01,2.3661e-01,1.6568e-01,2.6442e-01
-3.4571e-02,-9.3546e-02,8.1579e-02,3.0385e-01,-2.9637e-01,1.9120e-01,7.1054e-02,-2.9913e-01,-1.3974e-01,3.3501e-01,1.5753e-02,3.1130e-02,-2.8934e-01,1.3972e-01,-1.1673e-01,-2.2833e-02,-8.8627e-02,-2.1098e-01,-3.2713e-01,1.2183e-01,2.8489e-02,1.0811e-01,-2.6623e-02,2.9538e-01,1.6185e-01,1.5572e-01,-1.2824e-01,-1.9411e-02,1.9800e-01,2.1450e-01,2.3074e-01,-1.3915e-03,-8.8291e-02,2.4363e-01,7.8094e-02,1.0841e-01,-7.9829e-02,-2.4273e-01,-1.7701e-01,-1.1695e-01,-2.4097e-01,-1.0135e-02,-3.3301e-02
-2.6762e-03,4.7554e-02,1.2209e-01,2.3989e-01,-1.0385e-01,1.1395e-01,4.2311e-02,2.6186e-01,1.9992e-01,8.8272e-02,1.1537e-01,8.0646e-02,8.9012e-02,-1.3760e-01,1.3602e-02,2.2959e-01,1.7057e-01,-4.7364e-02,-9.7669e-02,-7.8673e-02,-7.5073e-02,-1.4585e-01,-2.0953e-01,-4.6704e-02,-1.6213e-01,-3.3182e-01,-9.4147e-02,-6.0468e-02,-1.6758e-01,-9.4160e-02,-3.6467e-02,-2.5896e-01,1.3530e-01,-2.1000e-02,1.8779e-01,-5.4513e-02,6.6537e-02,6.6510e-02,1.0621e-01,-1.0907e-01,9.5667e-02,8.2895e-02,3.4252e-02
-2.3710e-01,-2.3024e-01,-2.3869e-01,-3.2391e-02,-4.8546e-02,7.7064e-02,-3.6393e-01,1.3818e-01,-8.0545e-03,5.9122e-01,3.0251e-01,-7.6706e-03,-2.4322e-01,1.4263e-01,-4.2859e-01,1.5270e-01,5.4097e-01,-5.8278e-01,6.7247e-02,1.0721e-01,1.3279e-01,1.2538e-02,1.1913e-02,9.8068e-02,1.5698e-01,1.0317e-01,1.0661e-01,2.0386e-01,1.2280e-01,9.0511e-03,-5.0704e-02,-1.3775e-01,-2.8662e-01,-1.6275e-01,-9.6839e-02,1.7780e-01,-9.7805e-02,3.1989e-01,-3.4852e-01,1.2173e-01,4.3931e-02,3.4568e-03,-1.5110e-01
3.9312e-02,-2.3841e-02,4.1035e-02,6.5627e-04,1.1544e-02,2.5453e-02,6.1166e-03,2.2013e-02,-3.0453e-02,-2.3531e-03,-3.7286e-02,-5.4545e-04,4.2270e-02,-4.0924e-02,4.8499e-02,4.8553e-02,2.7009e-03,-4.9063e-02,-8.3629e-03,4.3063e-03,-1.6950e-02,-1.7109e-02,3.8817e-02,9.3027e-03,6.4016e-03,-1.8938e-02,4.7973e-03,-4.5443e-02,3.2742e-02,3.5028e-03,-2.7173e-02,3.3179e-02,-3.5237e-02,-1.4666e-02,-4.4797e-03,-4.6778e-02,2.1389e-02,-3.4892e-02,-1.2955e-02,-3.1558e-02,2.4352e-02,4.5895e-02,-3.3480e-02
-6.2989e-02,-3.6967e-01,1.0838e-01,1.3528e-01,-2.9214e-01,5.4374e-02,-1.9211e-01,-1.3040e-01,-1.0608e-01,1.2772e-01,2.4423e-02,-1.3831e-01,-3.0766e-01,6.1056e-02,5.2521e-02,1.0434e-01,-1.2269e-03,-2.6426e-01,6.6745e-02,-8.4668e-02,2.9448e-01,-1.0821e-01,8.5447e-02,4.4138e-02,1.8316e-01,7.2104e-02,1.6976e-01,7.7720e-02,1.1852e-01,7.8635e-02,8.9514e-02,-1.1342e-01,-9.5975e-02,-8.9723e-02,1.5457e-01,-5.4685e-03,-4.3459e-02,1.0065e-01,2.4067e-01,-2.8024e-02,-3.5975e-02,-1.3545e-02,-1.1299e-02
